idUser;idRequestToAssociate;reference;job;idCategory1;idCategory2;idManagerialLevel;description;numberVacancies;idContractWorkType;idWorkingHours;idWorkMethod;salaryMin;salaryMax;hideSalary;cep;vacancyLocationType;companyHidden;alternativeDescription;youtubeVideoUrl;idStudy1Min;idExperienceRange;ageMin;ageMax;idSex;deficiencyRequired;deficiencyInformation;cidRequired;deficiencies;changeResidenceAvailabilityRequired;travelAvailabilityRequired;vehicleRequired;licenseRequired;idLicenseList;studies;languages;benefits;skills;tags;publish
35095;157865;157865;VIGILANTE;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;157869;157869;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;13201-003;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;157875;157875;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;157879;157879;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;74620-400;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;157882;157882;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;157902;157902;PORTEIRO;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;157911;157911;VIGILANTE;83;429;2;;1;0;0;0;;;False;84010-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;158093;158093;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99770-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;158094;158094;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99660-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;158095;158095;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99700-512;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;158096;158096;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99925-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;158097;158097;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;95300-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;158098;158098;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99010-034;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;158099;158099;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99640-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;158100;158100;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99840-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;158101;158101;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;96297-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158104;158104;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158105;158105;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158106;158106;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158107;158107;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158110;158110;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158111;158111;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158112;158112;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158113;158113;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158114;158114;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158115;158115;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158122;158122;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158123;158123;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158124;158124;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158125;158125;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;158133;158133;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;78307-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;158139;158139;VIGILANTE;83;429;2;;1;0;0;0;;;False;88301-015;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;158238;158238;VIGILANTE;83;429;2;;1;0;0;0;;;False;86730-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;158242;158242;CONTROLADOR DE ACESSO;83;429;2;;1;0;0;0;;;False;39508-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;158505;158505;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;78460-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;158522;158522;SUPERVISOR VIGILANCIA;83;429;2;;1;0;0;0;;;False;27580-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;158566;158566;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23926;158568;158568;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;158572;158572;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79900-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23926;158581;158581;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;158593;158593;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158603;158603;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;158616;158616;OPERADOR DE CFTV;83;429;2;;1;0;0;0;;;False;74620-400;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158644;158644;VIGILANTE;83;429;2;;1;0;0;0;;;False;46730-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;158696;158696;VIGILANTE;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158701;158701;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;158744;158744;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;91560-485;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158885;158885;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158890;158890;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;158894;158894;GERENTE DE COMUNICACAO E MARKETING;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158897;158897;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;158899;158899;COORDENADORA DE GESTAO DE PESSOAS;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158901;158901;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158905;158905;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158909;158909;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;158920;158920;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;158927;158927;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;158947;158947;VIGILANTE;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;158955;158955;VIGILANTE;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;159014;159014;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;97010-002;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;159015;159015;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;97400-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;159148;159148;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;35519-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;159150;159150;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;89872-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;159168;159168;CONTROLADOR DE ACESSO;83;429;2;;1;0;0;0;;;False;72930-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;159174;159174;VIGILANTE;83;429;2;;1;0;0;0;;;False;13350-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;159175;159175;TECNICO ELETRONICA 1;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;159305;159305;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;90820-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;159311;159311;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;90820-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;159325;159325;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;23020-717;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;159327;159327;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;99900-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;159328;159328;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;23020-717;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;159340;159340;VIGILANTE;83;429;2;;1;0;0;0;;;False;78522-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;159349;159349;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;20010-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;159359;159359;AUXILIAR ADMINISTRATIVO;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;159365;159365;ANALISTA ADMINISTRATIVO PLENO;83;429;2;;1;0;0;0;;;False;78030-385;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;159384;159384;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;76195-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;159390;159390;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;76195-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;159392;159392;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;76195-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;159397;159397;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;76195-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;159416;159416;INSPETOR;83;429;2;;1;0;0;0;;;False;74013-030;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;159425;159425;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;159456;159456;VIGILANTE;83;429;2;;1;0;0;0;;;False;78580-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;159479;159479;BOMBEIRO CIVIL;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;159481;159481;VIGILANTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;159485;159485;SERVENTE DE LIMPEZA;83;429;2;;1;0;0;0;;;False;86800-530;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;159489;159489;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;12209-532;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;159493;159493;PORTEIRO;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23926;159581;159581;VIGILANTE;83;429;2;;1;0;0;0;;;False;79780-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;159587;159587;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79780-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23926;159590;159590;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79965-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;159599;159599;ASSISTENTE OPERACIONAL;83;429;2;;1;0;0;0;;;False;79002-002;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;159601;159601;INSPETOR;83;429;2;;1;0;0;0;;;False;79002-002;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23926;159613;159613;OPERADOR DE MONITORAMENTO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;159673;159673;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;79802-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;159684;159684;PORTEIRO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;159751;159751;ANALISTA ADMINISTRATIVO PLENO;83;429;2;;1;0;0;0;;;False;90820-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;159811;159811;VIGILANTE;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;159814;159814;VIGILANTE;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;159835;159835;VIGILANTE;83;429;2;;1;0;0;0;;;False;84010-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;159908;159908;GERENTE OPERACIONAL;83;429;2;;1;0;0;0;;;False;90820-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;159910;159910;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;159915;159915;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;17800-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160169;160169;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160170;160170;SUPERVISOR VIGILANCIA;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160171;160171;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160172;160172;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160173;160173;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160174;160174;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160175;160175;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160176;160176;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160177;160177;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160178;160178;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160179;160179;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160181;160181;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160182;160182;VIGILANTE;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160200;160200;CONTROLADOR DE ACESSO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160201;160201;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160202;160202;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160203;160203;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160204;160204;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160205;160205;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160206;160206;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160207;160207;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;160208;160208;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;160209;160209;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;160210;160210;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160211;160211;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160212;160212;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;160213;160213;CONTROLADOR DE ESTACIONAMENTO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;160218;160218;VIGILANTE;83;429;2;;1;0;0;0;;;False;78875-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;160269;160269;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;80320-300;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;160365;160365;VIGILANTE;83;429;2;;1;0;0;0;;;False;13183-752;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;160377;160377;VIGILANTE;83;429;2;;1;0;0;0;;;False;13010-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;160381;160381;VIGILANTE;83;429;2;;1;0;0;0;;;False;13010-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160383;160383;VIGILANTE;83;429;2;;1;0;0;0;;;False;84010-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;160395;160395;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;78630-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;160407;160407;VIGILANTE;83;429;2;;1;0;0;0;;;False;78635-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;160442;160442;PORTEIRO;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;160445;160445;VIGILANTE;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160481;160481;PORTEIRO;83;429;2;;1;0;0;0;;;False;31255-760;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;160499;160499;VIGILANTE;83;429;2;;1;0;0;0;;;False;75900-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;160523;160523;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;85960-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;160540;160540;PORTEIRO;83;429;2;;1;0;0;0;;;False;78700-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;160566;160566;VIGILANTE;83;429;2;;1;0;0;0;;;False;06753-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;160613;160613;ASSISTENTE OPERACIONAL;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;160644;160644;PORTEIRO;83;429;2;;1;0;0;0;;;False;29100-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;160678;160678;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;45995-295;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;160681;160681;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;45225-990;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;160685;160685;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;36200-130;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;160725;160725;VIGILANTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;160931;160931;PORTEIRO;83;429;2;;1;0;0;0;;;False;30451-050;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;160933;160933;INSPETOR;83;429;2;;1;0;0;0;;;False;30451-050;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;160944;160944;AUXILIAR ADMINISTRATIVO;83;429;2;;1;0;0;0;;;False;30451-050;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;160952;160952;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;160953;160953;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;160954;160954;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;160956;160956;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;161163;161163;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;89890-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;161195;161195;VIGILANTE;83;429;2;;1;0;0;0;;;False;79590-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;161230;161230;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;91560-485;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;161237;161237;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;84010-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;161249;161249;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;13010-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;161255;161255;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;13183-752;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;161328;161328;TECNICO ELETRONICA 1;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;161340;161340;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;37470-971;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;161345;161345;APRENDIZ DE AUXILIAR DE ESCRITORIO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;161348;161348;APRENDIZ DE AUXILIAR DE ESCRITORIO;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23926;161403;161403;APRENDIZ DE AUXILIAR DE ESCRITORIO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
