idRequest;idCompany;requestTitle;vacanciesCount;creationDate;closedDate;sentCandidatesCount;contractedCandidatesCount;idVacancyAssociated;approvedDate
154968;1588;VIGILANTE INTERMITENTE;1;2023-06-27T17:12:32.7826206;;0;0;506972 ;2023-06-29T13:20:37.4192285
154982;1588;VIGILANTE INTERMITENTE;1;2023-06-27T17:43:19.9180735;2023-07-07T08:12:03.9630256;1;1;501751 ;2023-06-28T10:59:06.9758958
154987;1588;VIGILANTE;1;2023-06-27T18:01:10.4826728;2023-07-07T13:54:10.9267573;1;1;500814 ;2023-06-28T11:45:36.2106253
154989;1588;VIGILANTE;1;2023-06-27T18:12:54.6581423;2023-07-03T14:28:56.7818606;1;1;500814 ;2023-06-28T11:38:38.2691672
155010;1588;VIGILANTE;1;2023-06-27T19:57:08.6341885;2023-07-14T15:28:40.1491196;1;1;500728 ;2023-06-28T11:47:10.1258581
155033;1588;VIGILANTE FERISTA;1;2023-06-27T21:37:55.0514768;2023-09-08T17:05:09.8531456;1;1;500849 ;2023-06-28T11:48:57.0132738
155042;1588;VIGILANTE;1;2023-06-28T08:26:48.649701;2023-07-04T18:09:04.9136793;1;1;490426 ;2023-06-28T11:36:21.1237522
155144;1588;PORTEIRO;1;2023-06-28T12:39:08.5202774;2023-07-07T08:26:07.6549243;1;1;506359 ;2023-06-29T15:16:51.8816165
155232;1588;VIGILANTE FERISTA;1;2023-06-28T15:42:59.0698322;2023-08-24T09:22:04.130311;1;1;506416 ;2023-06-29T13:27:48.0864416
155252;1588;AUXILIAR DE LIMPEZA;1;2023-06-28T16:18:04.1231488;;0;0;506404 ;2023-06-29T13:36:26.7298973
155265;1588;VIGILANTE INTERMITENTE;1;2023-06-28T16:28:48.7927205;2023-07-17T11:40:27.5782792;1;1;506364 ;2023-06-29T13:42:26.7808584
155332;1588;SERVENTE DE LIMPEZA;1;2023-06-29T07:47:58.3727836;;0;0;506642 ;2023-06-29T14:04:18.7646861
155335;1588;SERVENTE DE LIMPEZA;1;2023-06-29T07:57:04.3278555;2023-08-24T09:01:39.3168083;1;1;506899 ;2023-06-29T14:06:07.7181252
155338;1588;SERVENTE DE LIMPEZA;1;2023-06-29T08:10:01.4804346;;0;0; ;2023-06-29T14:07:21.2358364
155344;1588;SERVENTE DE LIMPEZA;1;2023-06-29T08:38:54.8446003;2023-07-28T09:17:37.6084562;1;1;511470 ;2023-06-29T14:17:57.0427916
155346;1588;SERVENTE DE LIMPEZA;1;2023-06-29T08:45:10.2255769;2023-08-24T09:01:29.3821079;1;1;506908 ;2023-06-29T14:20:10.5115349
155363;1588;VIGILANTE INTERMITENTE;1;2023-06-29T09:48:22.8523515;2023-07-19T15:23:55.3682979;1;1;506351 ;2023-06-29T14:23:10.5693895
155404;1588;VIGILANTE INTERMITENTE;1;2023-06-29T11:41:39.4244984;2023-09-11T10:32:30.8462872;1;1;501264 ;2023-07-03T12:26:09.4962249
155484;1588;VIGILANTE;1;2023-06-29T15:34:23.3291519;2023-08-15T17:07:07.5717174;1;1;508750 ;2023-07-03T12:28:15.3423174
155519;1588;PORTEIRO;1;2023-06-29T16:22:21.0613289;2023-09-11T10:28:54.9105016;1;1;511769 ;2023-07-03T12:32:16.8832017
155725;1588;VIGILANTE;1;2023-06-30T08:17:29.0714148;2023-09-11T10:35:22.9480431;1;1;511776 ;2023-07-03T13:45:11.0985349
155738;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T09:10:29.6925709;2023-07-19T09:12:16.9700978;1;1;481841 ;2023-07-03T11:10:06.1632489
155739;1588;VIGILANTE;1;2023-06-30T09:12:29.9505734;2023-07-24T17:21:30.2542156;1;1;508408 ;2023-07-03T13:49:12.0527429
155756;1588;VIGILANTE;1;2023-06-30T10:28:01.1233304;;0;0;508425 ;2023-07-03T13:57:43.4057639
155764;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T10:55:22.7819465;2023-07-19T09:12:42.4898741;1;1;481841 ;2023-07-03T11:11:16.9327657
155767;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T11:06:08.6545733;2023-07-19T09:11:21.1395821;1;1;481841 ;2023-07-03T11:11:04.6417012
155768;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T11:11:38.0535676;2023-07-19T09:11:06.1002558;1;1;481841 ;2023-07-03T11:10:51.991151
155769;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T11:15:53.5627331;2023-07-19T09:10:57.3233066;1;1;481841 ;2023-07-03T11:10:36.7578285
155771;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T11:20:51.1725298;2023-07-19T09:10:48.2639977;1;1;481841 ;2023-07-03T11:10:23.3644076
155872;1588;PORTEIRO;1;2023-06-30T12:54:57.2621391;2023-08-01T14:52:17.3395031;1;1;501846 ;2023-07-03T13:42:37.192216
155909;1588;SERVENTE DE LIMPEZA;1;2023-06-30T14:31:45.7733285;2023-07-28T09:17:27.5610759;1;1;511515 ;2023-07-03T13:34:24.0291661
155922;1588;INSPETOR;1;2023-06-30T15:12:50.3151479;;0;0;513803 ;2023-07-05T21:23:07.1987951
155957;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T16:37:42.6193616;2023-07-19T09:10:09.6689898;1;1;481841 ;2023-07-03T15:36:20.2765337
155960;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T16:40:36.8182687;2023-07-19T09:12:35.3669683;1;1;481841 ;2023-07-03T15:37:18.5588849
155961;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T16:43:20.5246291;2023-07-19T09:02:38.0942587;1;1;481841 ;2023-07-03T15:37:02.5485259
155963;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T16:46:14.7399597;2023-07-19T09:02:31.4852604;1;1;481841 ;2023-07-03T15:36:47.7548641
155965;1588;APRENDIZ DE AUXILIAR DE ESCRITORIO;1;2023-06-30T16:48:54.5122924;2023-07-19T09:02:24.6493978;1;1;481841 ;2023-07-03T15:36:34.1533332
155973;1588;PORTEIRO;1;2023-06-30T17:07:44.9800581;2023-07-24T17:22:29.1292118;1;1;517213 ;2023-07-03T18:00:24.904816
155975;1588;SERVENTE DE LIMPEZA;1;2023-06-30T17:20:45.04093;2023-07-13T11:57:06.7802136;1;1;510410 ;2023-07-03T20:09:14.4552537
156285;1588;VIGILANTE FERISTA;1;2023-07-02T21:32:14.1886891;2023-07-10T15:56:26.2261697;1;1;509783 ;2023-07-03T17:37:34.0809636
156294;1588;VIGILANTE;1;2023-07-03T08:19:09.416415;2023-08-01T14:24:25.9217233;1;1;514386 ;2023-07-03T20:11:52.38917
156338;1588;VIGILANTE PARCIAL;1;2023-07-03T10:18:16.9214937;2023-07-13T08:42:06.9031804;1;1;509795 ;2023-07-03T20:14:23.4170197
156364;1588;SERVICOS GERAIS;1;2023-07-03T11:09:06.9579426;2023-07-12T17:44:01.5884126;1;1;499467 ;2023-07-03T16:42:12.347489
156379;1588;VIGILANTE PARCIAL;1;2023-07-03T11:35:40.4207329;2023-07-13T15:35:18.7495564;1;1;518865 ;2023-07-10T10:23:32.1835788
156498;1588;VIGILANTE;1;2023-07-03T14:48:45.5095896;2023-07-07T15:09:34.3995003;1;1;311226 ;2023-07-03T17:52:02.2752602
156499;1588;VIGILANTE;1;2023-07-03T14:53:32.100181;2023-07-07T15:09:17.2757735;1;1;311226 ;2023-07-03T17:53:59.6035447
156504;1588;VIGILANTE;1;2023-07-03T15:04:16.3104662;;0;0; ;2023-07-03T15:04:16.5045388
156507;1588;VIGILANTE;1;2023-07-03T15:20:24.3513719;;0;0;311226 ;2023-07-03T17:55:46.0589427
156514;1588;VIGILANTE;1;2023-07-03T15:32:07.4226741;;0;0;311226 ;2023-07-04T16:46:24.5590425
156519;1588;VIGILANTE;1;2023-07-03T15:38:38.4553584;2023-07-18T11:25:30.0803409;1;1;311226 ;2023-07-04T16:49:59.3731558
156599;1588;VIGILANTE INTERMITENTE;1;2023-07-03T16:56:50.6966236;2023-07-11T23:46:26.343388;1;1;510168 ;2023-07-03T17:34:16.9917927
156625;1588;VIGILANTE INTERMITENTE;1;2023-07-03T18:34:49.3378522;2023-07-11T14:42:15.0541167;1;1;510933 ;2023-07-04T16:54:23.7456328
156626;1588;VIGILANTE INTERMITENTE;1;2023-07-03T18:44:29.943193;2023-07-12T17:20:46.6871826;1;1;510933 ;2023-07-04T16:55:40.3397516
156630;1588;VIGILANTE FERISTA;1;2023-07-03T19:00:21.816424;2023-07-11T14:38:30.5615492;1;1;510897 ;2023-07-04T17:04:54.1968234
156670;1588;VIGILANTE INTERMITENTE;1;2023-07-04T09:22:38.0146995;2023-07-13T17:20:50.1539784;1;1;510435 ;2023-07-04T14:46:30.0895445
156674;1588;PORTEIRO;1;2023-07-04T09:31:56.5589689;2023-07-17T11:20:35.782738;1;1;513554 ;2023-07-05T17:52:30.6516074
156680;1588;VIGILANTE;1;2023-07-04T09:51:14.2085247;2023-07-11T13:29:34.1830787;1;1;513562 ;2023-07-05T17:54:14.6614185
156690;1588;VIGILANTE INTERMITENTE;1;2023-07-04T10:18:32.0863991;2023-07-24T17:22:43.3808591;1;1;521083 ;2023-07-10T18:24:37.8695837
156722;1588;VIGILANTE INTERMITENTE;1;2023-07-04T11:26:31.2822316;2023-07-07T15:09:25.306764;1;1;470767 ;2023-07-04T16:24:30.5287767
156735;1588;AUXILIAR DE LIMPEZA;1;2023-07-04T11:43:41.239489;;0;0;511637 ;2023-07-04T16:14:36.9968178
156742;1588;AUXILIAR DE LIMPEZA;1;2023-07-04T12:15:11.5236569;2023-08-07T16:28:26.3103096;1;1;511650 ;2023-07-04T16:22:23.4154823
156748;1588;VIGILANTE INTERMITENTE;1;2023-07-04T12:27:09.8958533;2023-07-24T17:24:22.9364178;1;1;429391 ;2023-07-05T17:18:43.3010767
156758;1588;VIGILANTE;1;2023-07-04T13:15:12.8567829;2023-08-25T11:09:28.1759359;1;1;513531 ;2023-07-05T17:22:05.836834
156786;1588;SERVENTE DE LIMPEZA;1;2023-07-04T14:36:43.0105773;2023-08-24T09:01:14.7354866;1;1;513987 ;2023-07-05T17:27:24.9896134
156788;1588;VIGILANTE INTERMITENTE;1;2023-07-04T14:51:36.1624081;2023-07-24T17:23:30.5486621;1;1;429391 ;2023-07-05T17:28:58.6164358
156800;1588;ASSISTENTE ADMINISTRATIVO;1;2023-07-04T15:21:59.9996359;2023-07-19T09:02:19.40079;1;1;499038 ;2023-07-17T14:32:17.9523355
156819;1588;VIGILANTE FERISTA;1;2023-07-04T15:55:53.203258;;0;0;513812 ;2023-07-05T17:41:29.3170417
156873;1588;VIGILANTE;1;2023-07-04T17:12:03.859802;2023-07-13T15:59:53.1214434;1;1;513981 ;2023-07-05T17:31:28.3615533
157058;1588;VIGILANTE INTERMITENTE;1;2023-07-04T23:43:39.8312074;2023-08-04T14:22:02.1312462;1;1;514255 ;2023-07-05T21:31:50.1943304
157059;1588;VIGILANTE INTERMITENTE;1;2023-07-04T23:49:05.9304693;2023-07-21T16:29:49.5311139;1;1;514243 ;2023-07-05T21:32:40.5263798
157060;1588;VIGILANTE INTERMITENTE;1;2023-07-05T00:06:19.5495653;2023-08-30T10:30:33.3614583;1;1;513970 ;2023-07-05T21:34:34.9781059
157061;1588;VIGILANTE INTERMITENTE;1;2023-07-05T00:15:34.8324573;2023-08-17T10:49:07.4985564;1;1;513964 ;2023-07-05T21:37:17.4057056
157062;1588;VIGILANTE;1;2023-07-05T00:22:54.9613797;2023-07-22T14:12:28.6795472;1;1;515455 ;2023-07-05T21:40:55.5819533
157064;1588;SERVENTE DE LIMPEZA;1;2023-07-05T05:12:46.5380897;2023-07-13T16:10:43.7423337;1;1;513968 ;2023-07-05T21:26:30.2743658
157110;1588;PORTEIRO;1;2023-07-05T10:37:29.6818623;2023-07-12T14:23:39.6299493;1;1;513600 ;2023-07-05T21:47:07.4337694
157237;1588;VIGILANTE;1;2023-07-05T13:13:52.1630807;2023-07-24T09:15:58.6399061;1;1;532215 ;2023-07-17T13:40:06.8849361
157272;1588;VIGILANTE INTERMITENTE;1;2023-07-05T14:23:39.3268961;2023-08-17T15:50:14.8713129;1;1;311223 ;2023-07-13T08:53:35.3905407
157286;1588;VIGILANTE;1;2023-07-05T14:58:03.0392554;2023-07-27T11:54:55.1651547;1;1;514889 ;2023-07-07T09:26:22.4179629
157293;1588;VIGILANTE;1;2023-07-05T15:13:29.5332137;2023-08-24T09:01:00.3284399;0;0;515090 ;2023-07-07T09:26:54.8670982
157297;1588;VIGILANTE;1;2023-07-05T15:18:59.5859401;2023-07-26T08:48:56.7661419;1;1;515080 ;2023-07-07T09:27:28.0601664
157302;1588;VIGILANTE;1;2023-07-05T15:28:38.4952223;2023-07-27T16:14:26.2464123;1;1;514843 ;2023-07-07T09:27:55.079244
157305;1588;VIGILANTE;1;2023-07-05T15:37:06.9416322;2023-08-25T11:09:48.6022503;1;1;515454 ;2023-07-07T09:28:21.0794608
157311;1588;VIGILANTE;1;2023-07-05T15:48:08.883176;2023-08-25T11:09:17.5458544;1;1;515452 ;2023-07-07T09:28:51.5942387
157341;1588;PORTEIRO;1;2023-07-05T16:59:06.1884984;;0;0;515167 ;2023-07-07T11:13:22.8385181
157370;1588;VIGILANTE FERISTA;1;2023-07-05T18:00:32.5266186;2023-08-07T16:30:14.8815904;1;1;518248 ;2023-07-07T11:08:27.7349248
157372;1588;VIGILANTE FERISTA;1;2023-07-05T18:12:54.7566089;2023-08-03T18:30:48.1280865;1;1;515464 ;2023-07-07T11:17:26.9384911
157376;1588;VIGILANTE FERISTA;1;2023-07-05T18:25:01.5320403;2023-09-15T09:48:21.2396794;1;1;520551 ;2023-07-10T09:28:38.9888983
157387;1588;VIGILANTE;1;2023-07-05T19:21:05.7660463;2023-07-31T11:46:02.0231864;1;1;465753 ;2023-07-07T11:29:13.715855
157389;1588;VIGILANTE;1;2023-07-05T19:30:37.214501;2023-07-26T12:05:50.9485686;1;1;465753 ;2023-07-07T11:29:59.8523803
157405;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-07-05T21:35:35.7475038;2023-07-17T15:03:33.8600163;1;1;393773 ;2023-07-11T11:20:28.165236
157409;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-07-05T21:52:11.9577138;;0;0; ;2023-07-05T21:52:12.2196377
157412;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-07-05T22:01:12.3951953;;0;0;393773 ;2023-07-06T17:20:18.9633519
157415;1588;VIGILANTE;1;2023-07-05T22:18:46.8939885;2023-08-11T15:51:04.5605809;0;0;518199 ;2023-07-06T17:17:36.9398927
157436;1588;VIGILANTE INTERMITENTE;1;2023-07-06T08:59:43.9745214;2023-07-31T11:42:26.0845628;1;1;520386 ;2023-07-07T11:43:10.4980191
157459;1588;VIGILANTE;1;2023-07-06T09:45:11.7639563;2023-07-17T12:43:13.8034586;1;1;513532 ;2023-07-06T17:15:11.6192627
157484;1588;VIGILANTE;1;2023-07-06T11:01:25.5479944;2023-07-11T17:41:58.125931;1;1;513522 ;2023-07-06T17:13:05.1903175
157518;1588;VIGILANTE INTERMITENTE;1;2023-07-06T13:21:41.877333;2023-07-17T16:44:18.8797928;1;1;520323 ;2023-07-07T11:44:54.0630817
157543;1588;VIGILANTE INTERMITENTE;1;2023-07-06T14:19:04.1928359;2023-08-07T15:07:01.7844242;1;1;549859 ;2023-07-27T13:58:34.5891426
157545;1588;VIGILANTE;1;2023-07-06T14:21:09.04849;2023-07-14T10:34:57.84131;1;1;513524 ;2023-07-06T16:45:09.9634783
157560;1588;VIGILANTE PARCIAL;1;2023-07-06T14:47:22.8447959;2023-07-21T11:20:06.460823;1;1;520536 ;2023-07-10T10:31:10.6788126
157566;1588;VIGILANTE INTERMITENTE;1;2023-07-06T15:01:01.8843106;2023-07-13T10:46:52.8260539;1;1;515211 ;2023-07-07T11:46:49.640499
157574;1588;VIGILANTE;1;2023-07-06T15:10:50.3029326;2023-07-25T18:35:09.2033457;1;1;514262 ;2023-07-06T16:43:16.6476174
157628;1588;VIGILANTE;1;2023-07-06T17:35:26.7065232;2023-09-08T16:52:00.5208709;0;0;517472 ;2023-07-07T10:23:00.5219985
157630;1588;CONTROLADOR DE ESTACIONAMENTO;1;2023-07-06T17:46:15.4701179;2023-08-22T11:32:48.2792539;1;1;520733 ;2023-07-07T10:59:57.4339566
157635;1588;CONTROLADOR DE ESTACIONAMENTO;1;2023-07-06T17:49:31.9470361;2023-09-26T11:04:21.8702057;1;1;520733 ;2023-07-07T11:01:09.1140445
157641;1588;VIGILANTE;1;2023-07-06T17:56:29.2882997;;0;0;515456 ;2023-07-07T11:04:01.4409784
157700;1588;VIGILANTE;1;2023-07-07T09:27:48.51266;2023-08-03T09:05:19.996312;1;1;409346 ;2023-07-10T10:33:29.949384
157732;1588;VIGILANTE;1;2023-07-07T11:05:22.4483281;2023-07-22T14:12:14.0635816;1;1;521295 ;2023-07-10T10:35:38.7459422
157737;1588;VIGILANTE;1;2023-07-07T11:16:26.6512108;2023-08-25T11:09:06.1508054;1;1;524012 ;2023-07-12T13:25:56.5144124
157754;1588;VIGILANTE FERISTA;1;2023-07-07T11:41:36.5420542;2023-08-24T09:15:17.955872;1;1;519947 ;2023-07-10T10:38:07.4538755
157756;1588;VIGILANTE FERISTA;1;2023-07-07T11:49:03.0397171;;1;1;519778 ;2023-07-10T10:40:07.4967749
157772;1588;VIGILANTE LIDER;1;2023-07-07T12:04:31.7303799;2023-07-27T10:31:46.3760829;1;1;523443 ;2023-07-12T14:44:10.0415495
157827;1588;VIGILANTE FERISTA;1;2023-07-07T14:52:25.7042692;2023-07-24T17:22:55.6777492;1;1;429391 ;2023-07-10T11:04:30.1365079
157849;1588;ASSISTENTE OPERACIONAL;1;2023-07-07T15:37:24.4113358;2023-08-01T17:02:34.5943292;1;1;546188 ;2023-07-21T10:13:37.2441416
157865;1588;VIGILANTE;1;2023-07-07T16:05:00.3268443;2023-07-20T09:45:43.1251438;1;1;521267 ;2023-07-10T18:27:20.4626067
157869;1588;VIGILANTE INTERMITENTE;1;2023-07-07T16:12:11.3365619;2023-07-28T14:42:38.4651692;1;1;521266 ;2023-07-10T18:29:29.841166
157875;1588;VIGILANTE INTERMITENTE;1;2023-07-07T16:20:14.184044;2023-07-18T08:55:32.1539301;1;1;521263 ;2023-07-10T18:30:41.4568289
157879;1588;VIGILANTE INTERMITENTE;1;2023-07-07T16:29:02.2409067;2023-07-18T17:02:48.2435999;1;1;522401 ;2023-07-10T18:32:42.5174796
157882;1588;VIGILANTE FERISTA;1;2023-07-07T16:45:22.2379131;2023-08-30T11:30:54.1710747;1;1;526867 ;2023-07-13T08:51:49.4756788
157902;1588;PORTEIRO;1;2023-07-07T17:14:59.8291597;;0;0; ;2023-07-10T18:35:27.5063615
157911;1588;VIGILANTE;1;2023-07-07T17:42:42.8823431;2023-07-25T16:15:15.163271;1;1;523048 ;2023-07-10T18:37:28.2358725
158093;1588;VIGILANTE FERISTA;1;2023-07-08T21:43:58.9707257;2023-08-29T17:30:45.7303844;1;1;526769 ;2023-07-10T15:18:55.7445137
158094;1588;VIGILANTE FERISTA;1;2023-07-08T21:53:31.4351331;;0;0;526790 ;2023-07-10T15:21:10.3234921
158095;1588;VIGILANTE FERISTA;1;2023-07-08T22:06:17.3747494;2023-08-24T09:00:43.1736191;1;1;519847 ;2023-07-10T15:23:40.2880609
158096;1588;VIGILANTE FERISTA;1;2023-07-08T22:13:30.4913565;;0;0;519841 ;2023-07-10T15:26:00.0973334
158097;1588;VIGILANTE FERISTA;1;2023-07-08T22:21:27.9047237;2023-09-19T14:52:11.3879491;1;1;519836 ;2023-07-10T15:28:25.0017565
158098;1588;VIGILANTE FERISTA;1;2023-07-08T22:30:29.8587883;2023-07-22T14:11:52.4360929;1;1;521296 ;2023-07-10T15:30:23.170502
158099;1588;VIGILANTE FERISTA;1;2023-07-08T22:37:19.944793;2023-07-22T14:11:44.9888957;1;1;521298 ;2023-07-10T15:59:15.2837585
158100;1588;VIGILANTE FERISTA;1;2023-07-08T22:42:58.7388112;;0;0;519489 ;2023-07-10T16:00:50.5903087
158101;1588;VIGILANTE FERISTA;1;2023-07-08T22:52:19.0207208;;0;0;519462 ;2023-07-10T16:03:27.0443994
158104;1588;VIGILANTE;1;2023-07-09T14:07:45.5749288;2023-08-17T12:44:49.3810282;1;1;409346 ;2023-07-11T11:09:19.0665415
158105;1588;VIGILANTE;1;2023-07-09T14:14:24.2788895;2023-07-26T12:05:41.3552087;1;1;409346 ;2023-07-11T11:28:15.0442632
158106;1588;VIGILANTE;1;2023-07-09T14:29:37.2961897;2023-07-26T12:05:31.871352;1;1;409346 ;2023-07-10T15:04:44.5592129
158107;1588;VIGILANTE;1;2023-07-09T14:42:19.1436905;2023-07-26T12:05:24.5353802;1;1;409346 ;2023-07-10T15:06:23.3981055
158110;1588;VIGILANTE;1;2023-07-09T15:07:18.1092187;2023-08-30T10:36:13.0771449;0;0;409346 ;2023-07-10T15:07:41.8103278
158111;1588;VIGILANTE;1;2023-07-09T15:37:42.3305677;;0;0; ;2023-07-09T15:37:42.4602783
158112;1588;VIGILANTE;1;2023-07-09T16:28:52.6701828;2023-07-26T12:05:16.9447649;1;1;409346 ;2023-07-10T15:09:01.318849
158113;1588;VIGILANTE;1;2023-07-09T16:34:29.9941418;2023-08-03T09:05:12.0060764;1;1;409346 ;2023-07-10T15:10:41.5228278
158114;1588;VIGILANTE;1;2023-07-09T16:40:19.1683457;2023-07-26T12:04:53.1816048;1;1;409346 ;2023-07-10T15:11:45.6483957
158115;1588;VIGILANTE;1;2023-07-09T16:48:09.8275733;;0;0; ;2023-07-09T16:48:09.9977758
158122;1588;VIGILANTE;1;2023-07-09T17:30:47.4585471;2023-07-26T12:05:09.4824588;1;1;409346 ;2023-07-10T15:12:55.5995017
158123;1588;VIGILANTE;1;2023-07-09T17:39:57.2452357;2023-07-26T12:05:01.7079661;1;1;409346 ;2023-07-10T15:13:58.556246
158124;1588;VIGILANTE;1;2023-07-09T17:48:52.6520543;2023-08-03T09:05:26.4329168;1;1;409346 ;2023-07-10T15:15:09.0120594
158125;1588;VIGILANTE;1;2023-07-09T18:11:50.9510289;2023-08-30T10:36:26.039065;0;0;409346 ;2023-07-10T15:16:09.7753117
158133;1588;VIGILANTE PARCIAL;1;2023-07-10T00:59:16.3260693;;0;0;521164 ;2023-07-11T10:59:38.5290299
158139;1588;VIGILANTE;1;2023-07-10T08:06:20.1304121;;0;0;521322 ;2023-07-11T11:02:16.1825905
158238;1588;VIGILANTE;1;2023-07-10T11:37:10.8884239;2023-07-14T11:31:33.283619;1;1;521154 ;2023-07-11T15:35:14.8790287
158242;1588;CONTROLADOR DE ACESSO;1;2023-07-10T11:46:52.0891501;2023-07-26T11:16:08.3273813;1;1;236720 ;2023-07-12T10:50:27.3152223
158505;1588;VIGILANTE PARCIAL;1;2023-07-10T17:52:21.9126899;2023-07-17T12:56:12.0223811;1;1;523533 ;2023-07-12T13:40:19.1174422
158522;1588;SUPERVISOR VIGILANCIA;1;2023-07-10T19:17:54.2849853;2023-08-07T16:29:21.7742657;1;1;532607 ;2023-07-17T12:19:05.8039089
158566;1588;VIGILANTE INTERMITENTE;1;2023-07-11T08:37:01.6841283;2023-07-20T10:21:07.6869145;1;1;523498 ;2023-07-12T14:04:44.9757162
158568;1588;VIGILANTE INTERMITENTE;1;2023-07-11T08:42:12.815598;2023-08-07T09:20:34.4009269;1;1;524631 ;2023-07-13T08:54:49.2785063
158572;1588;VIGILANTE INTERMITENTE;1;2023-07-11T08:46:04.6630281;2023-07-18T10:05:54.3751042;1;1;523493 ;2023-07-12T14:06:02.344763
158581;1588;VIGILANTE PARCIAL;1;2023-07-11T09:11:15.2989475;;0;0;524625 ;2023-07-13T11:33:58.5111995
158593;1588;VIGILANTE PARCIAL;1;2023-07-11T09:23:27.517742;;0;0;523506 ;2023-07-12T10:47:23.2748927
158603;1588;VIGILANTE PARCIAL;1;2023-07-11T09:44:50.7332141;;0;0; ;2023-07-11T09:44:50.8798725
158616;1588;OPERADOR DE CFTV;1;2023-07-11T10:01:07.4200027;2023-08-04T15:24:44.9806988;1;1;523463 ;2023-07-12T14:25:47.987725
158644;1588;VIGILANTE;1;2023-07-11T10:47:23.0684626;2023-07-18T09:22:02.5717006;1;1;311226 ;2023-07-12T14:28:15.948062
158696;1588;VIGILANTE;1;2023-07-11T12:40:04.0016463;2023-07-24T17:23:50.469828;1;1;524642 ;2023-07-13T08:59:28.9844565
158701;1588;AUXILIAR DE LIMPEZA;1;2023-07-11T12:54:36.9049493;;0;0; ;2023-07-11T17:12:06.4600271
158744;1588;VIGILANTE FERISTA;1;2023-07-11T14:50:31.1568798;2023-08-01T14:24:39.8231441;1;1;534288 ;2023-07-17T09:38:28.4019258
158885;1588;VIGILANTE;1;2023-07-11T15:56:04.1190414;2023-08-11T08:21:56.3360558;1;1;409346 ;2023-07-11T15:56:04.6370232
158890;1588;VIGILANTE;1;2023-07-11T16:05:55.8167777;;0;0; ;2023-07-11T16:05:56.0095627
158894;1588;GERENTE DE COMUNICACAO E MARKETING;1;2023-07-11T16:15:03.5859281;2023-07-13T08:59:08.3546722;1;1;473638 ;2023-07-12T15:32:48.525609
158897;1588;VIGILANTE;1;2023-07-11T16:15:29.0764358;;0;0; ;2023-07-11T16:15:29.2989874
158899;1588;COORDENADORA DE GESTAO DE PESSOAS;1;2023-07-11T16:20:53.6387604;2023-07-20T08:38:25.77982;1;1;489730 ;2023-07-19T11:48:08.2861154
158901;1588;VIGILANTE;1;2023-07-11T16:22:08.718332;;0;0; ;2023-07-11T16:22:09.1153987
158905;1588;VIGILANTE;1;2023-07-11T16:32:17.324697;;0;0; ;2023-07-11T16:32:17.8495775
158909;1588;VIGILANTE;1;2023-07-11T16:40:25.3065216;;0;0; ;2023-07-11T16:40:25.4166332
158920;1588;VIGILANTE;1;2023-07-11T16:48:28.1580258;;0;0; ;2023-07-12T11:56:05.3180394
158927;1588;VIGILANTE;1;2023-07-11T16:58:56.3088869;;0;0; ;2023-07-11T16:58:56.4639132
158947;1588;VIGILANTE;1;2023-07-11T17:26:47.2131335;2023-07-24T17:24:09.3997404;1;1;524642 ;2023-07-13T09:01:19.2314458
158955;1588;VIGILANTE;1;2023-07-11T17:34:22.1336923;2023-08-07T16:29:37.619853;1;1;524642 ;2023-07-13T09:02:21.4305186
159014;1588;VIGILANTE INTERMITENTE;1;2023-07-11T21:32:45.6392171;2023-07-26T08:49:11.8594357;1;1;525751 ;2023-07-13T09:17:10.4892905
159015;1588;VIGILANTE FERISTA;1;2023-07-11T21:55:58.5175659;2023-07-21T15:22:07.8263084;1;1;526312 ;2023-07-13T09:26:37.4987134
159148;1588;VIGILANTE INTERMITENTE;1;2023-07-12T09:35:54.9846388;2023-08-15T13:32:24.4950051;1;1;525030 ;2023-07-13T09:28:03.2197022
159150;1588;VIGILANTE FERISTA;1;2023-07-12T09:38:03.1720734;2023-08-15T17:44:05.4375894;1;1;526809 ;2023-07-13T09:31:31.5881675
159168;1588;CONTROLADOR DE ACESSO;1;2023-07-12T10:05:06.9505849;;0;0;507096 ;2023-07-13T09:34:28.9784801
159174;1588;VIGILANTE;1;2023-07-12T10:20:12.6448486;2023-07-26T09:47:49.6582824;1;1;525017 ;2023-07-13T09:36:28.7719411
159175;1588;TECNICO ELETRONICA 1;1;2023-07-12T10:24:39.5899279;;0;0; ;
159305;1588;VIGILANTE INTERMITENTE;1;2023-07-12T15:11:42.3891323;2023-08-25T11:08:57.0817865;1;1;527432 ;2023-07-13T10:26:43.3364038
